,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,DELO18,DELO18_FLAG_W,CCL4,CCL4_FLAG_W,BTL_DATE,BTL_TIME
39,33RO20131223,       A16S,2.0,1.0,10.0,10.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,    1589,   4.1761,  34.9584,2.0,  34.9570,2.0,    228.9,2.0,   227.8,2.0,    19.3,2.0,    21.7,2.0,    0.01,2.0,   1.463,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   4.1766,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1589.0,     -999.0,5.0,    35.1218,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1337.0
40,33RO20131223,       A16S,2.0,1.0,9.0,9.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  1948.8,   3.5345,  34.9505,2.0,  34.9490,2.0,    240.3,2.0,   240.8,2.0,    24.3,2.0,    21.0,2.0,    0.00,2.0,   1.398,2.0,   0.125,3.0,   0.068,3.0,   0.000,3.0,  2174.6,2.0, 2318.59,2.0,-999.0000,9.0, -999.00,7.7169,2.0,       25,-999.000,9.0,   3.5341,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1948.8,     14.821,3.0,    35.1138,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1329.0
41,33RO20131223,       A16S,2.0,1.0,8.0,8.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  2400.3,   3.0105,  34.9250,2.0,  34.9242,2.0,    240.4,2.0,   242.3,2.0,    33.2,2.0,    21.6,2.0,    0.01,2.0,   1.446,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,    2182,2.0, 2328.93,2.0,-999.0000,9.0, -999.00,7.7159,2.0,       25,-999.000,9.0,   3.0104,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2400.3,     -999.0,5.0,    35.0889,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1321.0
42,33RO20131223,       A16S,2.0,1.0,7.0,7.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,    2949,   2.6995,  34.9144,2.0,  34.9130,2.0,    245.8,2.0,   246.2,2.0,    36.2,2.0,    21.3,2.0,    0.01,2.0,   1.435,2.0,   0.049,3.0,   0.028,3.0,   0.000,3.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.6992,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2949.0,     14.436,3.0,    35.0777,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1311.0
43,33RO20131223,       A16S,2.0,1.0,6.0,6.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  3449.6,   2.5550,  34.9119,2.0,  34.9099,2.0,    253.4,2.0,   254.4,2.0,    33.9,2.0,    20.3,2.0,    0.01,2.0,   1.370,2.0,   0.133,3.0,   0.071,3.0,   0.000,3.0,    2178,2.0, 2328.05,2.0,-999.0000,9.0, -999.00,7.7274,2.0,       25,-999.000,9.0,   2.5555,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3449.6,     14.004,3.0,    35.0745,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1301.0
44,33RO20131223,       A16S,2.0,1.0,5.0,5.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  3949.7,   2.1000,  34.8678,2.0,  34.8663,2.0,    250.4,2.0,   250.4,2.0,    49.0,2.0,    22.0,2.0,    0.01,2.0,   1.494,2.0,   0.133,3.0,   0.073,3.0,   0.052,3.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.1017,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3949.7,     14.871,3.0,    35.0307,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1252.0
45,33RO20131223,       A16S,2.0,1.0,4.0,4.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  4449.5,   1.1063,  34.7587,2.0,  34.7568,2.0,    228.2,2.0,     229,2.0,    94.2,2.0,    28.4,2.0,    0.01,2.0,   1.967,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.1068,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4449.5,     -999.0,5.0,    34.9207,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1242.0
46,33RO20131223,       A16S,2.0,1.0,3.0,3.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  4949.6,   0.8221,  34.7215,2.0,  34.7198,2.0,      222,2.0,   223.1,2.0,   108.7,2.0,    30.4,2.0,    0.01,2.0,   2.122,2.0,   0.076,3.0,   0.040,3.0,   0.040,3.0,  2253.1,2.0, 2368.97,6.0,-999.0000,9.0, -999.00,7.6284,2.0,       25,-999.000,9.0,   0.8223,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  4949.6,     18.189,3.0,    34.8835,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1233.0
47,33RO20131223,       A16S,2.0,1.0,2.0,2.0,2.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  5399.5,   0.7197,  34.7050,2.0,  34.7055,2.0,    219.8,2.0,   220.2,2.0,   114.7,2.0,    31.2,2.0,    0.01,2.0,   2.193,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  2259.3,6.0, 2368.84,2.0,-999.0000,9.0, -999.00,7.6173,2.0,       25,-999.000,9.0,   0.7199,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  5399.5,     -999.0,5.0,    34.8692,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1225.0
48,33RO20131223,       A16S,2.0,1.0,1.0,1.0,3.0,20131226.0,1217.0,-6.4977,-24.9999,       5628,  5713.9,   0.7515,  34.7034,2.0,  34.7043,2.0,    219.8,2.0,   219.9,2.0,   113.9,2.0,    31.2,2.0,    0.01,3.0,   2.185,3.0,   0.122,3.0,   0.064,3.0,   0.022,3.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.7512,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  5713.9,     18.268,3.0,    34.8679,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,1217.0
49,33RO20131223,       A16S,3.0,2.0,24.0,24.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,       3,  26.3495,  36.2960,2.0,  36.2961,2.0,    201.5,2.0,   202.1,2.0,     1.1,2.0,     0.0,2.0,    0.00,2.0,   0.108,2.0,   1.617,3.0,   1.086,3.0,   1.301,3.0,  2063.6,6.0, 2378.85,2.0,    339.2,2.0,      20,7.269,4.0,       25,-999.000,9.0,  26.3486,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  72.90240986,2.0,         4.12,2.0,     3.0,      6.631,3.0,    36.4672,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2303.0
50,33RO20131223,       A16S,3.0,2.0,23.0,23.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,    10.1,  26.3548,  36.2969,2.0,  36.2962,2.0,    201.7,2.0,   202.1,2.0,     1.1,2.0,     0.0,2.0,    0.00,2.0,   0.112,2.0,   1.616,3.0,   1.089,3.0,   1.298,3.0,  2063.8,2.0, 2376.01,2.0,   333.15,2.0,      20,8.0462,2.0,       25,-999.000,9.0,  26.3545,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  72.09753214,2.0,         3.81,2.0,    10.1,      6.601,3.0,    36.4674,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2301.0
51,33RO20131223,       A16S,3.0,2.0,22.0,22.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,    37.8,  26.2747,  36.2849,2.0,  36.2860,2.0,    202.4,2.0,   202.4,2.0,     1.1,2.0,     0.0,2.0,    0.00,2.0,   0.120,2.0,   1.623,3.0,   1.089,3.0,   1.298,3.0,  2063.5,2.0, 2378.74,2.0,   340.69,2.0,      20,8.0515,3.0,       25,-999.000,9.0,  26.2761,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  69.17070404,2.0,         3.79,2.0,    37.8,      6.582,3.0,    36.4571,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2259.0
52,33RO20131223,       A16S,3.0,2.0,21.0,21.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,    67.8,  26.2025,  36.2759,2.0,  36.2850,2.0,    202.3,2.0,   202.5,2.0,     1.2,2.0,     0.0,2.0,    0.00,2.0,   0.128,2.0,   1.633,3.0,   1.093,3.0,   1.301,3.0,  2063.9,2.0, 2380.44,2.0,   346.61,2.0,      20,8.0428,2.0,       25,-999.000,9.0,  26.2043,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  66.90241226,2.0,         3.52,2.0,    67.8,      6.688,3.0,    36.4561,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2257.0
53,33RO20131223,       A16S,3.0,2.0,20.0,20.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   117.7,  21.9160,  36.1658,2.0,  36.1624,2.0,      157,2.0,   157.5,2.0,     2.2,2.0,     6.6,2.0,    0.59,2.0,   0.599,2.0,   1.911,3.0,   1.230,3.0,   1.189,3.0,  2130.1,2.0, 2370.64,6.0,   481.91,2.0,      20,7.9157,2.0,       25,-999.000,9.0,    21.92,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  57.44875751,2.0,        10.21,2.0,   117.7,     13.241,3.0,    36.3329,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2255.0
54,33RO20131223,       A16S,3.0,2.0,19.0,19.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   197.9,  12.9118,  35.2931,2.0,  35.2921,2.0,      104,2.0,   100.8,2.0,     8.2,2.0,    23.2,2.0,    0.01,2.0,   1.528,2.0,   2.064,3.0,   1.205,3.0,   0.680,3.0,  2200.2,2.0, 2318.55,2.0,  877.805,3.0,      20,7.6536,2.0,       25,-999.000,9.0,  12.9226,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  51.72680858,2.0,           26,2.0,   197.9,     31.313,3.0,    35.4585,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2252.0
55,33RO20131223,       A16S,3.0,2.0,18.0,18.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   298.3,  10.1879,  34.9393,2.0,  34.9367,2.0,       89,2.0,    90.2,2.0,    12.7,2.0,    29.3,2.0,    0.01,2.0,   1.905,2.0,   1.609,3.0,   0.897,3.0,   0.372,3.0,  2217.7,2.0, 2304.17,2.0,  1072.16,4.0,      20,7.5605,2.0,       25,-999.000,9.0,  10.1879,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  48.68290736,2.0,        31.78,2.0,   298.3,     35.715,3.0,    35.1014,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2249.0
56,33RO20131223,       A16S,3.0,2.0,17.0,17.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   398.6,   8.9165,  34.8014,2.0,  34.7994,2.0,     81.1,2.0,    77.2,2.0,    15.9,6.0,    33.2,6.0,    0.00,6.0,   2.152,6.0,   1.026,3.0,   0.568,3.0,   0.138,3.0,  2233.2,2.0,  2299.1,2.0,  1205.92,4.0,      20,7.5019,2.0,       25,-999.000,9.0,   8.9169,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  46.34876195,2.0,        35.81,2.0,   398.6,     38.203,3.0,    34.9635,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2246.0
57,33RO20131223,       A16S,3.0,2.0,16.0,16.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   518.1,   7.3398,  34.6461,2.0,  34.6429,2.0,       98,2.0,    94.7,2.0,    19.9,6.0,    34.7,6.0,    0.00,6.0,   2.303,6.0,   0.709,3.0,   0.385,3.0,   0.092,3.0,  2231.5,6.0, 2297.29,2.0,  1206.53,4.0,      20,7.4926,2.0,       25,-999.000,9.0,   7.3384,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  45.00973809,2.0,        37.31,2.0,   518.1,     33.314,3.0,    34.8063,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2243.0
58,33RO20131223,       A16S,3.0,2.0,15.0,15.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   668.4,   5.7865,  34.5323,2.0,  34.5325,2.0,    114.2,2.0,   113.7,2.0,    25.7,6.0,    35.8,6.0,    0.00,6.0,   2.417,6.0,   0.276,3.0,   0.151,3.0,   0.000,3.0,  2231.2,2.0,  2285.7,3.0,  1344.16,2.0,      20,7.9893,4.0,       25,-999.000,9.0,   5.7863,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  43.50973869,2.0,        38.26,2.0,   668.4,     29.571,3.0,    34.6953,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2239.0
59,33RO20131223,       A16S,3.0,2.0,14.0,14.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   817.6,   4.5466,  34.4741,2.0,  34.4766,2.0,    152.2,2.0,   152.5,2.0,    32.0,6.0,    34.1,6.0,    0.00,6.0,   2.332,2.0,   0.261,3.0,   0.137,3.0,   0.040,3.0,    2221,2.0,  2298.3,2.0,  1197.94,2.0,      20,7.5439,2.0,       25,-999.000,9.0,   4.5451,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  42.70486097,2.0,        36.54,2.0,   817.6,     24.764,3.0,    34.6392,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2236.0
60,33RO20131223,       A16S,3.0,2.0,13.0,13.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,   997.7,   4.0949,  34.5825,2.0,  34.5794,2.0,    164.6,2.0,   164.6,2.0,    34.4,6.0,    32.2,6.0,    0.00,6.0,   2.223,2.0,   0.077,3.0,   0.041,3.0,   0.000,3.0,  2219.8,2.0, 2306.16,2.0,  1120.13,2.0,      20,7.5699,2.0,       25,-999.000,9.0,   4.0951,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.48291024,2.0,        34.73,2.0,   997.7,     23.119,3.0,    34.7425,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2231.0
61,33RO20131223,       A16S,3.0,2.0,12.0,12.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  1147.6,   4.1797,  34.7238,2.0,  34.7283,2.0,      177,2.0,   175.9,2.0,    30.1,6.0,    29.5,6.0,    0.00,6.0,   2.016,2.0,   0.035,3.0,   0.019,3.0,   0.000,3.0,  2211.1,2.0, 2320.49,4.0,   1028.7,2.0,      20,6.6897,4.0,       25,-999.000,9.0,   4.1802,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.40973953,2.0,        32.08,2.0,  1147.6,     21.376,3.0,     34.892,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2228.0
62,33RO20131223,       A16S,3.0,2.0,11.0,11.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  1297.5,   4.3745,  34.8701,2.0,  34.8703,2.0,    196.9,2.0,     196,2.0,    23.5,6.0,    25.6,6.0,    0.00,6.0,   1.737,2.0,   0.122,3.0,   0.066,3.0,   0.032,3.0,  2197.3,2.0, 2308.38,3.0,   919.18,2.0,      20,7.6518,6.0,       25,-999.000,9.0,    4.375,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   42.0316905,2.0,        28.21,2.0,  1297.5,     18.929,3.0,    35.0347,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2224.0
63,33RO20131223,       A16S,3.0,2.0,10.0,10.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  1596.8,   4.0691,  34.9594,2.0,  34.9578,2.0,      232,2.0,   232.1,2.0,    19.1,6.0,    21.2,6.0,    0.00,6.0,   1.408,2.0,   0.330,3.0,   0.177,3.0,   0.075,3.0,  2177.8,2.0, 2313.85,6.0,   806.41,2.0,      20,7.7048,2.0,       25,-999.000,9.0,   4.0699,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  42.11217828,2.0,        23.53,2.0,  1596.8,     15.647,3.0,    35.1226,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2218.0
64,33RO20131223,       A16S,3.0,2.0,9.0,9.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  1946.7,   3.5450,  34.9592,2.0,  34.9592,2.0,    246.7,2.0,   246.5,2.0,    21.6,6.0,    20.0,6.0,    0.00,6.0,   1.319,2.0,   0.279,3.0,   0.148,3.0,   0.046,3.0,  2173.1,2.0, 2318.46,2.0,  771.695,2.0,      20,7.7211,2.0,       25,-999.000,9.0,   3.5447,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.71705648,2.0,        22.54,2.0,  1946.7,     14.497,3.0,     35.124,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2211.0
65,33RO20131223,       A16S,3.0,2.0,8.0,8.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  2347.6,   3.0418,  34.9299,2.0,  34.9299,2.0,    243.5,2.0,   243.2,2.0,    30.9,6.0,    21.1,6.0,    0.00,6.0,   1.403,2.0,   0.065,3.0,   0.036,3.0,   0.000,3.0,  2182.3,2.0, 2326.61,2.0,  783.375,2.0,      20,7.7206,2.0,       25,-999.000,9.0,   3.0416,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.13169086,2.0,        23.47,2.0,  2347.6,     14.541,3.0,    35.0946,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2204.0
66,33RO20131223,       A16S,3.0,2.0,7.0,7.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  2748.4,   2.7684,  34.9094,2.0,  34.9091,2.0,    240.5,2.0,     240,2.0,    38.2,6.0,    22.0,6.0,    0.00,6.0,   1.470,2.0,   0.012,3.0,   0.008,3.0,   0.000,3.0,  2190.4,2.0, 2333.72,2.0,  796.145,2.0,      20,7.7144,2.0,       25,-999.000,9.0,   2.7683,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,        40.56,2.0,        24.36,2.0,  2748.4,     14.809,3.0,    35.0737,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2156.0
67,33RO20131223,       A16S,3.0,2.0,6.0,6.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  3247.9,   2.5920,  34.9096,2.0,  34.9079,2.0,    248.7,2.0,   249.1,2.0,    36.4,6.0,    21.0,6.0,    0.00,6.0,   1.407,2.0,   0.043,3.0,   0.023,3.0,   0.000,3.0,  2185.4,2.0, 2331.92,2.0,   775.98,2.0,      20,7.7256,2.0,       25,-999.000,9.0,    2.592,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,        40.72,2.0,        23.43,2.0,  3247.9,     14.285,3.0,    35.0725,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2147.0
68,33RO20131223,       A16S,3.0,2.0,5.0,5.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  3746.9,   2.3325,  34.8898,2.0,  34.8893,2.0,    251.5,2.0,     252,2.0,    41.2,6.0,    21.1,6.0,    0.01,6.0,   1.419,2.0,   0.089,3.0,   0.049,3.0,   0.035,3.0,  2187.9,2.0, 2334.27,2.0,  785.565,2.0,      20,7.7211,2.0,       25,-999.000,9.0,   2.3307,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,        40.36,2.0,        23.51,2.0,  3746.9,     14.458,3.0,    35.0538,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2138.0
69,33RO20131223,       A16S,3.0,2.0,4.0,4.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  4247.3,   1.4654,  34.7971,2.0,  34.7976,2.0,    234.6,2.0,     235,2.0,    78.1,6.0,    26.1,6.0,    0.01,6.0,   1.790,2.0,   0.037,3.0,   0.021,3.0,   0.000,3.0,  2225.3,2.0, 2355.79,2.0,    893.5,2.0,      20,7.5075,4.0,       25,-999.000,9.0,   1.4634,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.76339873,2.0,        28.56,2.0,  4247.3,     16.371,3.0,    34.9616,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2129.0
70,33RO20131223,       A16S,3.0,2.0,3.0,3.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  4746.4,   0.9037,  34.7336,2.0,  34.7313,2.0,    222.7,2.0,     224,2.0,   103.3,6.0,    29.7,6.0,    0.01,6.0,   2.054,2.0,   0.046,3.0,   0.024,3.0,   0.000,3.0,  2250.9,2.0, 2356.37,3.0,   981.05,2.0,      20,7.6366,2.0,       25,-999.000,9.0,   0.9039,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.38291108,2.0,        31.86,2.0,  4746.4,     17.707,3.0,    34.8951,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2120.0
71,33RO20131223,       A16S,3.0,2.0,2.0,2.0,2.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  5247.4,   0.7667,  34.7117,2.0,  34.7123,2.0,    219.4,2.0,   220.5,2.0,   111.2,6.0,    30.7,6.0,    0.01,6.0,   2.136,2.0,   0.100,3.0,   0.051,3.0,   0.032,3.0,  2257.2,2.0, 2369.13,2.0,  1016.28,2.0,      20,7.6226,2.0,       25,-999.000,9.0,   0.7668,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.34632572,2.0,        33.23,2.0,  5247.4,     18.214,3.0,     34.876,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2111.0
72,33RO20131223,       A16S,3.0,2.0,1.0,1.0,3.0,20131226.0,2103.0,-6.9988,-25.0043,       5578,  5660.3,   0.7459,  34.7036,2.0,  34.7028,2.0,    220.1,2.0,   220.6,2.0,   114.4,6.0,    31.1,6.0,    0.01,3.0,   2.168,3.0,   0.116,3.0,   0.058,3.0,   0.027,3.0,  2258.7,2.0, 2367.73,2.0, 1019.765,6.0,      20,7.6499,3.0,       25,-999.000,9.0,   0.7458,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.11949655,2.0,        33.76,2.0,  5660.3,     18.326,3.0,    34.8664,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131226.0,2103.0
73,33RO20131223,       A16S,4.0,1.0,24.0,24.0,2.0,20131227.0,404.0,-7.4997,-25.0,       5795,     3.7,  26.2264,  36.2742,2.0,  36.2734,2.0,    200.5,2.0,  -999.0,5.0,     1.0,2.0,     0.0,2.0,    0.00,2.0,   0.083,2.0,   1.625,3.0,   1.088,3.0,   1.304,3.0,  2061.8,6.0, 2377.51,2.0,-999.0000,9.0, -999.00,8.0457,2.0,       25,-999.000,9.0,  26.2238,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,     3.7,      6.594,3.0,    36.4444,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131227.0,609.0
74,33RO20131223,       A16S,4.0,1.0,23.0,23.0,2.0,20131227.0,404.0,-7.4997,-25.0,       5795,      28,  26.2428,  36.2735,2.0,  36.2758,2.0,      201,2.0,     202,2.0,     1.0,2.0,     0.0,2.0,    0.00,2.0,   0.089,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,  26.2415,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    28.0,     -999.0,5.0,    36.4469,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131227.0,607.0
75,33RO20131223,       A16S,4.0,1.0,22.0,22.0,2.0,20131227.0,404.0,-7.4997,-25.0,       5795,    63.3,  26.1702,  36.2621,2.0,  36.2603,2.0,    201.2,2.0,   202.3,2.0,     1.0,2.0,     0.0,2.0,    0.00,2.0,   0.098,2.0,-999.000,5.0,-999.000,5.0,-999.000,5.0,  2063.1,2.0, 2379.22,2.0,-999.0000,9.0, -999.00,8.0447,2.0,       25,-999.000,9.0,  26.1652,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    63.3,     -999.0,5.0,    36.4313,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131227.0,605.0
76,33RO20131223,       A16S,4.0,1.0,21.0,21.0,2.0,20131227.0,404.0,-7.4997,-25.0,       5795,   113.2,  23.3100,  36.5625,2.0,  36.6213,2.0,    181.7,2.0,   192.6,2.0,     1.2,2.0,     0.9,2.0,    0.31,2.0,   0.244,2.0,   1.886,3.0,   1.238,3.0,   1.357,3.0,  2112.7,4.0, 2391.13,3.0,-999.0000,9.0, -999.00,7.9946,2.0,       25,-999.000,9.0,  23.2833,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   113.2,      8.958,3.0,     36.794,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20131227.0,603.0
